Source,Date,Obsolescence Date,Business Name,Legal Name,Physical Address,Physical Address Number,Physical Pre Direction,Physical Address Name,Physical Address Suffix,Physical Post Direction,Physical City,Physical State,Physical ZIP,Physical ZIP 4,Key Executive Name,First Name,Middle Initial,Last Name,Title,Gender,Location Employee Size,Corporate Employee Size,Revenue / Yr,Mailing Address,Mailing Address Number,Mailing Pre Direction,Mailing Address Name,Mailing Address Suffix,Mailing Post Direction,Mailing City,Mailing State,Mailing ZIP,Mailing ZIP 4,Phone,Fax,Toll-Free,County Name,County Population,Metro Area,Latitude,Longitude,EIN,Main Line of Business,Location Type,Importer or Exporter,Manufacturer,Primary SIC,Primary SIC Description,SIC02,SIC02.Description,SIC03,SIC03.Description,SIC04,SIC04.Description,SIC05,SIC05.Description,SIC06,SIC06.Description,SIC07,SIC07.Description,SIC08,SIC08.Description,SIC09,SIC09.Description,SIC10,SIC10.Description,NAICS 1,NAICS 1 Description,NAICS 2,NAICS 2 Description,NAICS 3,NAICS 3 Description,NAICS 4,NAICS 4 Description,NAICS 5,NAICS 5 Description,NAICS 6,NAICS 6 Description,NAICS 7,NAICS 7 Description,NAICS 8,NAICS 8 Description,NAICS 9,NAICS 9 Description,NAICS 10,NAICS 10 Description,Non-Profit,Number of PCs,Public / Private,Small Business,Square Footage,Website,Women Owned,Year Established,Ticker Symbol,Stock Exchange,Fortune 1000 Ranking,Credit Score,2021 Revenue/Yr,2020 Revenue/Yr,2019 Revenue/Yr,2018 Revenue/Yr,2020 % Sales Growth,2019 % Sales Growth,2018 % Sales Growth,2021 Employees,2020 Employees,2019 Employees,2018 Employees,2020 % Employee Growth,2019 % Employee Growth,2018 % Employee Growth,Executive First Name 1,Executive Last Name 1,Executive Title 1,Executive Gender 1,Executive Department 1,Executive First Name 2,Executive Last Name 2,Executive Title 2,Executive Gender 2,Executive Department 2,Executive First Name 3,Executive Last Name 3,Executive Title 3,Executive Gender 3,Executive Department 3,Executive First Name 4,Executive Last Name 4,Executive Title 4,Executive Gender 4,Executive Department 4,Executive First Name 5,Executive Last Name 5,Executive Title 5,Executive Gender 5,Executive Department 5,Executive First Name 6,Executive Last Name 6,Executive Title 6,Executive Gender 6,Executive Department 6,Executive First Name 7,Executive Last Name 7,Executive Title 7,Executive Gender 7,Executive Department 7,Executive First Name 8,Executive Last Name 8,Executive Title 8,Executive Gender 8,Executive Department 8,Executive First Name 9,Executive Last Name 9,Executive Title 9,Executive Gender 9,Executive Department 9,Executive First Name 10,Executive Last Name 10,Executive Title 10,Executive Gender 10,Executive Department 10,Executive First Name 11,Executive Last Name 11,Executive Title 11,Executive Gender 11,Executive Department 11,Executive First Name 12,Executive Last Name 12,Executive Title 12,Executive Gender 12,Executive Department 12,Executive First Name 13,Executive Last Name 13,Executive Title 13,Executive Gender 13,Executive Department 13,Executive First Name 14,Executive Last Name 14,Executive Title 14,Executive Gender 14,Executive Department 14,Executive First Name 15,Executive Last Name 15,Executive Title 15,Executive Gender 15,Executive Department 15,Executive First Name 16,Executive Last Name 16,Executive Title 16,Executive Gender 16,Executive Department 16,Executive First Name 17,Executive Last Name 17,Executive Title 17,Executive Gender 17,Executive Department 17,Executive First Name 18,Executive Last Name 18,Executive Title 18,Executive Gender 18,Executive Department 18,Executive First Name 19,Executive Last Name 19,Executive Title 19,Executive Gender 19,Executive Department 19,Executive First Name 20,Executive Last Name 20,Executive Title 20,Executive Gender 20,Executive Department 20,Est. Accounting Annual Expense,Est. Advertising Annual Expense,Est. Business Insurance Annual Expense,Est. Legal Annual Expense,Est. Office Equipment Annual Expense,Est. Rent Annual Expense,Est. Technology Annual Expense,Est. Telecom Annual Expense,Est. Utilities Annual Expense,AtoZ ID,Home Based Business,Franchise Type,Holding Parent Name,Other_Source ,
"AtoZDatabases","09/25/2022","03/25/2023","Gymguyz","","1 Dupont St","1","","Dupont","St","","Plainview","NY","11803","1658","Josh York","Josh","","York","Chief Executive Officer","Male","1","9","$6,000,000","1 Dupont St","1","","Dupont","St","","Plainview","NY","11803","1658","(516) 271-1206","N/A","N/A","Nassau","25,000 to 49,999","New York-Newark-Jersey City, N","40.797016","-73.465736","","Amusement & Recreation Services","Headquarters","","No","7999001","Amusement & Recreation Services","7991014","Personal Fitness Trainers","7999011","Physical Fitness Instruction","","","","","","","","","","","","","","","711219","Other Spectator Sports","713940","Fitness and Recreational Sports Centers","611620","Sports and Recreation Instruction","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.gymguyz.com","No","2008","","","","100","6000000","6060000","6363000","0","-1.0","-5.0","0.0","9","9","9","","0.0","0.0","0.0","Josh","York","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$10,000 to $24,999","$5,000 to $9,999","$7,500 to $19,999","11140016572347","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Rail World Inc","","6400 Shafer Ct Ste 275","6400","","Shafer","Ct","","Des Plaines","IL","60018","4925","John O'Hara","John","","O'Hara","Chief Financial Officer","Male","8","8","$5,963,000","6400 Shafer Ct Ste 275","6400","","Shafer","Ct","","Des Plaines","IL","60018","4925","(773) 714-8669","(773) 714-9483","N/A","Cook","50,000 to 99,999","Chicago-Naperville-Elgin, IL-I","41.994528","-87.864276","","Freight Railroads","Headquarters","","No","4011001","Freight Railroads","","","","","","","","","","","","","","","","","","","482111","Line-Haul Railroads","","","","","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.railworldinc.com","No","1999","","","","96","5963000","3517862","3517862","3517862","70.0","0.0","0.0","8","8","8","8","0.0","0.0","0.0","John","O'Hara","Chief Financial Officer","Male","Administration & Operations","Erick","Van","Chief Technology Officer Chief Information Officer","Male","Administration & Operations","Cathy","Aldana","Executive Officer","Female","Strategic Planning & Business Development","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","Up to $999","$7,500 to $19,999","$25,000 to $99,999","$5,000 to $9,999","$10,000 to $24,999","$25,000 to $99,999","$2,000 to $4,999","$20,000 to $49,999","11132554708260","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Enterprise Diversified Inc","Sitestar Corporation","1806 Summit Ave Ste 300","1806","","Summit","Ave","","Richmond","VA","23230","4339","G Bridge","G","Michael","Bridge","Chief Executive Officer","Male","9","9","$5,902,000","1806 Summit Ave Ste 300","1806","","Summit","Ave","","Richmond","VA","23230","4339","(434) 336-7737","(434) 239-0744","N/A","Henrico","500,000 or more","Richmond, VA","37.570254","-77.467975","","Computers & Computer Software Retail Stores","Headquarters","","No","5734001","Computers & Computer Software Retail Stores","7378001","Computer Maintenance Service & Repair","7374001","Data Processing Services","4813002","Online & Internet Services Providers","7371003","Computers System Designers & Consultants","","","","","","","","","","","449210","Electronics and Appliance Retailers","811210","Electronic and Precision Equipment Repair and Maintenance","518210","Data Processing, Hosting, and Related Services","517111","Wired Telecommunications Carriers","541511","Custom Computer Programming Services","","","","","","","","","","","No","Up to 4","Public","No","1,000 to 4,999","www.enterprisediversified.com","No","1992","SYTE","","","100","10322000","11348500","11348500","10718027","-9.0","0.0","6.0","36","36","36","34","0.0","0.0","6.0","G","Bridge","Chief Executive Officer","Male","Administration & Operations","Alea","Kleinhammer","Chief Financial Officer","Female","Administration & Operations","Jessica","Greer","Executive Officer","Female","Administration & Operations","Elisa","Sanchez","Executive Officer","Female","Administration & Operations","Mary","Lacroix","Executive Officer","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$2,500 to $7,499","$2,000 to $4,999","$10,000 to $24,999","$10,000 to $24,999","Up to $1,999","$7,500 to $19,999","11132547720302","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","CCUR Holdings Inc","Concurrent Technology Inc","3800 N Lamar Blvd Ste 200","3800","N","Lamar","Blvd","","Austin","TX","78756","0003","Wayne Barr","Wayne","","Barr","Chief Executive Officer","Male","6","6","$5,873,000","3800 N Lamar Blvd Ste 200","3800","N","Lamar","Blvd","","Austin","TX","78756","0003","(770) 305-6434","(678) 258-4300","(877) 978-7363","Travis","500,000 or more","Austin-Round Rock-Georgetown, ","30.306012","-97.743067","042735766","Special Warehousing & Storage","Headquarters","","No","4226001","Special Warehousing & Storage","","","","","","","","","","","","","","","","","","","493190","Other Warehousing and Storage","","","","","","","","","","","","","","","","","","","No","5 to 9","Public","No","1,000 to 4,999","www.ccurholdings.com","No","1966","","","","100","6462000","6462000","6397380","32007000","0.0","1.0","-80.0","110","110","106","102","0.0","4.0","4.0","Wayne","Barr","Chief Executive Officer","Male","Administration & Operations","Warren","Sutherland","Chief Financial Officer","Male","Administration & Operations","Clay","McCreery","Executive Officer","Male","Administration & Operations","Scott","Ryan","Executive Officer","Male","Administration & Operations","Heather","Asher","Other Contacts","Female","Legal","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","Up to $999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$10,000 to $24,999","$2,000 to $4,999","$7,500 to $19,999","11132547719951","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Elegant Outdoor Creations","","3367 Preston Hills Cir","3367","","Preston Hi","Cir","","Prosper","TX","75078","9308","Corey Graham","Corey","","Graham","Owner","Unknown","6","6","$5,833,000","3367 Preston Hills Cir","3367","","Preston Hi","Cir","","Prosper","TX","75078","9308","(972) 347-4126","N/A","N/A","Collin","Up to 24,999","Dallas-Fort Worth-Arlington, T","33.2669150712827","-96.7800740098246","","Residential Building Construction","Headquarters","","No","1522001","Residential Building Construction","","","","","","","","","","","","","","","","","","","236116","New Multifamily Housing Construction (except For-Sale Builders)","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","","No","","","","","88","5734000","5110053","5110053","5961729","12.0","0.0","-14.0","6","6","6","7","0.0","0.0","-14.0","Corey","Graham","Owner","Unknown","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$2,000 to $4,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132545385736","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","A-Affordable Insurance Agency Inc","","55 Union St","55","","Union","St","","Boston","MA","02108","2400","Mark Winiker","Mark","","Winiker","Chief Executive Officer","Male","5","5","$5,825,000","55 Union St","55","","Union","St","","Boston","MA","02108","2400","(617) 924-4915","(617) 500-9829","(800) 897-2837","Suffolk","500,000 or more","Boston-Cambridge-Newton, MA-NH","42.3616673","-71.0570812","","Property Insurance Carriers","Headquarters","","No","6331002","Property Insurance Carriers","6411008","Property & Casualty Insurance Agents","","","","","","","","","","","","","","","","","524126","Direct Property and Casualty Insurance Carriers","524210","Insurance Agencies and Brokerages","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","Up to 999","www.a-affordableinsurance.com","No","1984","","","","100","5825000","5331148","5331148","6397378","9.0","0.0","-17.0","5","5","5","6","0.0","0.0","-17.0","Mark","Winiker","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11140007422270","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Afc Mortgage","","4266 Cottage Hill Rd Ste 6","4266","","Cottage Hi","Rd","","Mobile","AL","36609","4277","Ed Lagman","Ed","","Lagman","President","Male","7","7","$5,802,000","4266 Cottage Hill Rd Ste 6","4266","","Cottage Hi","Rd","","Mobile","AL","36609","4277","(251) 666-8998","(251) 666-9132","N/A","Mobile","250,000 to 499,999","Mobile, AL","30.6505339","-88.1556874","","Personal Financing & Loans","Headquarters","","No","6141003","Personal Financing & Loans","6162001","Mortgage Bankers & Loan Correspondents","6162007","Real Estate Loans","","","","","","","","","","","","","","","522291","Consumer Lending","522390","Other Activities Related to Credit Intermediation","522292","Real Estate Credit","","","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.afcmortgage.com","No","1990","","","","100","5802000","4884133","4884133","4884133","19.0","0.0","0.0","7","7","7","7","0.0","0.0","0.0","Ed","Lagman","President","Male","Administration & Operations","Daphne","Bodiford","Manager","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132554235295","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Dodick Enterprises Inc","","705 E Midland St","705","E","Midland","St","","Bay City","MI","48706","4950","Richard Dodick","Richard","","Dodick","Owner","Male","9","9","$5,785,000","PO Box 1457","1457","","PO Box","","","Bay City","MI","48706","0457","(989) 893-7577","(989) 893-2080","N/A","Bay","50,000 to 99,999","Bay City, MI","43.602163","-83.898556","","Electrical Apparatus & Equipment, Wiring Supplies, & Construction Wholesale","Headquarters","","No","5063001","Electrical Apparatus & Equipment, Wiring Supplies, & Construction Wholesale","5063071","Electric Equipment & Supplies Wholesale","","","","","","","","","","","","","","","","","423610","Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","1,000 to 4,999","","No","","","","","92","5686000","6854509","6854509","7616122","-17.0","0.0","-10.0","9","9","9","10","0.0","0.0","-10.0","Richard","Dodick","Owner","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132545698205","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","First Western Federal Savings Bank","First Western Fed Savings Bank","402 Main St","402","","Main","St","","Rapid City","SD","57701","2732","Jeff Fullerton","Jeff","","Fullerton","Chief Executive Officer","Male","9","9","$5,641,000","PO Box 1435","1435","","PO Box","","","Rapid City","SD","57709","1435","(605) 341-1203","(605) 341-5267","N/A","Pennington","50,000 to 99,999","Rapid City, SD","44.0808594","-103.2235563","","Banks","Headquarters","","No","6021001","Banks","6141003","Personal Financing & Loans","6162001","Mortgage Bankers & Loan Correspondents","6029001","Commercial Banks","6141001","Personal Credit Institutions","6035003","Savings & Loan Associations","","","","","","","","","522110","Commercial Banking","522390","Other Activities Related to Credit Intermediation","522291","Consumer Lending","522180","Savings Institutions and Other Depository Credit Intermediation","","","","","","","","","","","","","No","10 to 24","Private","No","1,000 to 4,999","www.fwfsb.com","No","1979","","","","100","5641000","3620662","3620662","3218366","56.0","0.0","13.0","9","9","9","8","0.0","0.0","13.0","Jeff","Fullerton","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$5,000 to $14,999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11132549167917","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Government Business Results","","1690 Tiburon Blvd Ste 4","1690","","Tiburon","Blvd","","Belvedere Tiburon","CA","94920","2544","Juliana Slye","Juliana","","Slye","Partner","Female","6","6","$5,635,000","1690 Tiburon Blvd Ste 4","1690","","Tiburon","Blvd","","Belvedere Tiburon","CA","94920","2544","(650) 619-7593","N/A","N/A","Marin","Up to 24,999","San Francisco-Oakland-Berkeley","37.873791","-122.456842","","Residential Building Construction","Headquarters","","No","1522001","Residential Building Construction","1799001","Special Trade Contractors","1799120","Building Specialties","","","","","","","","","","","","","","","236116","New Multifamily Housing Construction (except For-Sale Builders)","238990","All Other Specialty Trade Contractors","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","","No","","","","","92","5536000","5925309","5925309","7900412","-7.0","0.0","-25.0","6","6","6","8","0.0","0.0","-25.0","Juliana","Slye","Partner","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11140008228919","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Erick First Bank","","","","","","","","","","",""," ","","","","","","6","6","$5,544,000","PO Box 1228","1228","","PO Box","","","Erick","OK","73645","1228","(580) 526-3332","N/A","N/A","Beckham","Up to 24,999","Elk City, OK","35.22216","-99.85891","","Bank Holding Companies","Headquarters","","No","6712001","Bank Holding Companies","","","","","","","","","","","","","","","","","","","551111","Offices of Bank Holding Companies","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","1,000 to 4,999","","No","1980","","","","96","5544000","7748664","10331552","7102942","-28.0","-25.0","45.0","6","12","16","11","-50.0","-25.0","45.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132544344734","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Small Business Development Group Inc","","2500 Regency Pkwy","2500","","Regency","Pkwy","","Cary","NC","27518","8549","Roy Salisbury","Roy","Y","Salisbury","Chief Executive Officer","Male","5","5","$5,544,000","850 Teague Trl Unit 580","850","","Teague","Trl","","Lady Lake","FL","32158","7030","(407) 385-0220","N/A","(800) 957-9101","Wake","100,000 to 249,999","Raleigh-Cary, NC","35.734505","-78.788407","","Non-Bank Holding Companies","Headquarters","","No","6719001","Non-Bank Holding Companies","6282002","Financial Advisory Services","6799003","Venture Capital Companies","","","","","","","","","","","","","","","551112","Offices of Other Holding Companies","523940","Portfolio Management and Investment Advice","523910","Miscellaneous Intermediation","","","","","","","","","","","","","","","No","5 to 9","Public","No","Up to 999","www.sbdgstock.com","No","1998","SBDG","","","100","8008000","7847840","0","0","2.0","0.0","0.0","5","5","","","0.0","0.0","0.0","Roy","Salisbury","Chief Executive Officer","Male","Administration & Operations","James","Jenkins","Chief Financial Officer","Male","Administration & Operations","Brian","Jue","Chief Operating Officer","Male","Administration & Operations","Boris","Parker","Other Contacts","Male","Legal","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$1,000 to $2,499","$1,000 to $4,999","$2,500 to $7,499","$2,500 to $7,499","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","Up to $1,999","$2,500 to $7,499","11140017707831","No","","Small Business Development Gro","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","DND Technologies Inc","","954 Lexington Ave Ste 505","954","","Lexington","Ave","","New York","NY","10021","5055","Christopher Corwin","Christopher","C","Corwin","Chief Executive Officer","Male","6","6","$5,544,000","954 Lexington Ave Ste 505","954","","Lexington","Ave","","New York","NY","10021","5055","(800) 341-8940","N/A","N/A","New York","500,000 or more","New York-Newark-Jersey City, N","40.7688769","-73.9635052","","Non-Bank Holding Companies","Headquarters","","No","6719001","Non-Bank Holding Companies","","","","","","","","","","","","","","","","","","","551112","Offices of Other Holding Companies","","","","","","","","","","","","","","","","","","","No","5 to 9","Public","No","Up to 999","","No","1997","","","","100","4805000","4564750","0","0","5.0","0.0","0.0","3","3","","","0.0","0.0","0.0","Christopher","Corwin","Chief Executive Officer","Male","Administration & Operations","Svatoslav","Ondryas","Chief Operating Officer","Male","Administration & Operations","Jonathan","Peters","President","Male","Administration & Operations","Janet","John","Other Contacts","Female","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$1,000 to $4,999","$2,500 to $7,499","$2,500 to $7,499","$2,000 to $4,999","$2,500 to $4,999","$2,500 to $4,999","$2,000 to $4,999","$2,500 to $7,499","11140017707840","No","","DND Technologies Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Uca Holdings Inc","","2 Town Square Blvd Ste 310","2","","Town Squar","Blvd","","Asheville","NC","28803","8814","Kenneth Glass","Kenneth","","Glass","Chief Executive Officer","Male","7","7","$5,507,000","2 Town Square Blvd Ste 310","2","","Town Squar","Blvd","","Asheville","NC","28803","8814","(828) 210-8120","N/A","N/A","Buncombe","250,000 to 499,999","Asheville, NC","35.486141","-82.555018","","Aircraft Engines & Engine Parts Mfg","Headquarters","","Yes","3724001","Aircraft Engines & Engine Parts Mfg","","","","","","","","","","","","","","","","","","","336412","Aircraft Engine and Engine Parts Manufacturing","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","1,000 to 4,999","","No","1976","","","","96","5507000","2800849","2800849","2800849","97.0","0.0","0.0","7","7","7","7","0.0","0.0","0.0","Kenneth","Glass","Chief Executive Officer","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","Up to $999","$7,500 to $19,999","$15,000 to $24,999","$5,000 to $9,999","$10,000 to $24,999","$25,000 to $99,999","$2,000 to $4,999","$7,500 to $19,999","11132544575585","No","","","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Union Bancshares Inc","","201 Main St","201","","Main","St","","Clayton","NM","88415","3041","Craig Reeves","Craig","L","Reeves","President","Male","6","6","$5,452,000","PO Box 548","548","","PO Box","","","Clayton","NM","88415","0548","(575) 374-8315","N/A","N/A","Union","Up to 24,999","","36.4525002","-103.1829727","","Bank Holding Companies","Headquarters","","No","6712001","Bank Holding Companies","","","","","","","","","","","","","","","","","","","551111","Offices of Bank Holding Companies","","","","","","","","","","","","","","","","","","","No","5 to 9","Private","No","1,000 to 4,999","www.fnbnm.bank","No","","","","","88","5359000","4179714","4305105","4434258","28.0","-3.0","-3.0","6","6","6","6","0.0","0.0","0.0","Craig","Reeves","President","Male","Administration & Operations","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$2,500 to $4,999","$5,000 to $14,999","$2,500 to $7,499","$7,500 to $14,999","$5,000 to $9,999","$5,000 to $9,999","$5,000 to $9,999","$2,000 to $4,999","$2,500 to $7,499","11132544354962","No","","Union Bancshares Inc","AtoZDatabases",
"AtoZDatabases","09/25/2022","03/25/2023","Smile Dental Supply","","333 1st St","333","","1st","St","","Carlstadt","NJ","07072","1115"," ","","","","","","6","6","$5,339,000","333 1st St","333","","1st","St","","Carlstadt","NJ","07072","1115","(973) 365-2462","N/A","N/A","Bergen","Up to 24,999","New York-Newark-Jersey City, N","40.8385630326145","-74.094801830372","","Dental Equipment & Supplies Wholesale","Headquarters","","No","5047003","Dental Equipment & Supplies Wholesale","","","","","","","","","","","","","","","","","","","423450","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","","","","","","","","","","","","","","","","","","","No","Up to 4","Private","No","1,000 to 4,999","www.smiledentalsupply.com","No","2020","","","","85","5238000","5133240","0","0","2.0","0.0","0.0","6","6","","","0.0","0.0","0.0","","","","","","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","","","","","NA","$5,000 to $24,999","$1,000 to $4,999","$7,500 to $19,999","$7,500 to $14,999","$5,000 to $9,999","$10,000 to $24,999","$5,000 to $9,999","$2,000 to $4,999","$7,500 to $19,999","11140018618161","No","","Forest Light Capital","AtoZDatabases",
